queue_rank,class_rank,variable_id,class_id,class_label,semantic_folder,value_type,grain,amsterdam_status_bucket,amsterdam_phase,priority_tier,amsterdam_already_public_covered_audit,current_public_card_amsterdam_status,execution_queue,execution_queue_label,build_status,dependency_status,review_status,owner_approval_status,mapping_artifact_status,mapping_approval_status,runtime_status,has_validation_report,has_reproducibility_report,mapping_spec_path,amsterdam_runtime_dirs,queue_reason,next_action,audit_rationale,dictionary_hit_count,dictionary_hit_tables
4,1,std_protein_creatinine_ratio_urine,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",55,drugitems:10;freetextitems:1;listitems:19;numericitems:25
4,1,std_protein_s_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",13,drugitems:9;listitems:2;numericitems:2
4,1,std_protein_s_antigen,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",14,drugitems:9;freetextitems:3;listitems:2
4,1,std_rbc_count,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",2,numericitems:2
4,1,std_respiratory_rate_setted,class1_event_level_numeric,Class 1: event-level numeric primary-source,device_support,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",119,drugitems:6;listitems:83;numericitems:30
4,1,std_sodium_bg_whole_blood,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",15,drugitems:11;numericitems:4
4,1,std_sodium_stool,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",15,drugitems:11;numericitems:4
4,1,std_sodium_urine,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",15,drugitems:11;numericitems:4
4,1,std_specific_gravity_urine,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",4,numericitems:4
4,1,std_thrombin_time,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",16,drugitems:2;freetextitems:1;numericitems:12;procedureorderitems:1
4,1,std_total_bilirubin_ascites,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",15,drugitems:4;freetextitems:1;numericitems:10
4,1,std_total_bilirubin_other_body_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",15,drugitems:4;freetextitems:1;numericitems:10
4,1,std_total_calcium,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",31,drugitems:16;numericitems:14;procedureorderitems:1
4,1,std_total_cholesterol_pleural,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",12,drugitems:4;numericitems:8
4,1,std_total_co2_bg,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,blood_gas_item_family_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Blood-gas source evidence exists, but the all-specimen/arterial/source-family rule must be locked.",10,drugitems:4;numericitems:6
4,1,std_total_hdl_cholesterol_ratio,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",52,drugitems:5;freetextitems:1;listitems:17;numericitems:29
4,1,std_total_nucleated_cells_ascites,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",14,drugitems:6;freetextitems:2;numericitems:6
4,1,std_total_nucleated_cells_csf,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",14,drugitems:6;freetextitems:2;numericitems:6
4,1,std_total_nucleated_cells_joint_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",14,drugitems:6;freetextitems:2;numericitems:6
4,1,std_total_nucleated_cells_other_body_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",14,drugitems:6;freetextitems:2;numericitems:6
4,1,std_total_nucleated_cells_pleural,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",14,drugitems:6;freetextitems:2;numericitems:6
4,1,std_total_protein,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",21,drugitems:13;listitems:2;numericitems:6
4,1,std_total_protein_ascites,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",21,drugitems:13;listitems:2;numericitems:6
4,1,std_total_protein_csf,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",21,drugitems:13;listitems:2;numericitems:6
4,1,std_total_protein_joint_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",21,drugitems:13;listitems:2;numericitems:6
4,1,std_total_protein_other_body_fluid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",21,drugitems:13;listitems:2;numericitems:6
4,1,std_total_protein_pleural,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",21,drugitems:13;listitems:2;numericitems:6
4,1,std_total_protein_urine,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,specimen_or_body_fluid_scope_needs_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",21,drugitems:13;listitems:2;numericitems:6
4,1,std_transferrin,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",2,numericitems:2
4,1,std_uric_acid,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",8,drugitems:8
4,1,std_vancomycin,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",8,drugitems:3;numericitems:4;procedureorderitems:1
4,1,std_vitamin_b12,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",23,drugitems:19;numericitems:4
4,1,std_vitamin_d_25_oh,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",23,drugitems:19;numericitems:4
4,1,std_von_willebrand_factor_activity,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",19,drugitems:3;freetextitems:2;numericitems:14
4,1,std_von_willebrand_factor_antigen,class1_event_level_numeric,Class 1: event-level numeric primary-source,laboratory,numeric measurement,event-level measurement,bounded_candidate_only,numeric_dictionary_hit_needs_item_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",20,drugitems:3;freetextitems:5;numericitems:12
4,3,std_ecmo_active,class3_binary_state_episode,Class 3: binary state/active flag/episode,treatment_state,state_episode,icu_stay_episode,bounded_candidate_only,state_source_review_needed,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam processitems/listitems/drugitems may support this state, but item/state boundaries need a focused source audit.",20,drugitems:2;listitems:1;numericitems:12;procedureorderitems:2;processitems:3
4,3,std_high_flow_nasal_cannula_active,class3_binary_state_episode,Class 3: binary state/active flag/episode,treatment_state,state_episode,icu_stay_episode,bounded_candidate_only,known_bounded_candidate_from_prior_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam source evidence exists, but current item/state semantics are not narrow enough for same-name approval.",23,drugitems:3;numericitems:20
4,3,std_iabp_active,class3_binary_state_episode,Class 3: binary state/active flag/episode,treatment_state,state_episode,icu_stay_episode,bounded_candidate_only,state_source_review_needed,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam processitems/listitems/drugitems may support this state, but item/state boundaries need a focused source audit.",30,drugitems:3;listitems:14;numericitems:6;procedureorderitems:5;processitems:2
4,3,std_icu_extubation_48h_reintubation,class3_binary_state_episode,Class 3: binary state/active flag/episode,outcomes,binary outcome,ICU stay,bounded_candidate_only,state_source_review_needed,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam processitems/listitems/drugitems may support this state, but item/state boundaries need a focused source audit.",0,
4,3,std_icu_post_entry_intubation_observed,class3_binary_state_episode,Class 3: binary state/active flag/episode,outcomes,binary outcome,ICU stay,bounded_candidate_only,state_source_review_needed,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam processitems/listitems/drugitems may support this state, but item/state boundaries need a focused source audit.",326,listitems:320;numericitems:6
4,3,std_icu_post_entry_tracheostomy_observed,class3_binary_state_episode,Class 3: binary state/active flag/episode,outcomes,binary outcome,ICU stay,bounded_candidate_only,state_source_review_needed,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam processitems/listitems/drugitems may support this state, but item/state boundaries need a focused source audit.",329,drugitems:3;listitems:320;numericitems:6
4,3,std_impella_active,class3_binary_state_episode,Class 3: binary state/active flag/episode,treatment_state,state_episode,icu_stay_episode,bounded_candidate_only,state_source_review_needed,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam processitems/listitems/drugitems may support this state, but item/state boundaries need a focused source audit.",2,drugitems:2
4,3,std_supplemental_oxygen_active,class3_binary_state_episode,Class 3: binary state/active flag/episode,treatment_state,state_episode,icu_stay_episode,bounded_candidate_only,known_bounded_candidate_from_prior_review,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam source evidence exists, but current item/state semantics are not narrow enough for same-name approval.",33,drugitems:2;listitems:20;numericitems:11
4,3,std_tandem_heart_active,class3_binary_state_episode,Class 3: binary state/active flag/episode,treatment_state,state_episode,icu_stay_episode,bounded_candidate_only,state_source_review_needed,9_not_in_ready_batch,False,,Q4_bounded_candidate_build_or_review,Bounded candidate; build/review with narrow source-boundary control,not_built,source_boundary_review_needed,bounded_candidate_not_reviewed,not_owner_approved,,,no_amsterdam_runtime,False,False,,,Source evidence exists but needs bounded source review before approval.,perform item/source-domain review; build only under a bounded candidate label until evidence supports approval,"Amsterdam processitems/listitems/drugitems may support this state, but item/state boundaries need a focused source audit.",37,drugitems:2;listitems:32;numericitems:3
